episode,reward,alpha,ent_ref,ent_ep,argmax_ref,p0,p1,p2,p3,p4,q0,q1,q2,q3,q4,z_norm,loss_actor,loss_critic
1,-223.2,0.20000000298023224,1.608206868171692,1.6083972454071045,4,0.18927879631519318,0.19552776217460632,0.2036317139863968,0.1938716173171997,0.217690110206604,0.02063876949250698,-0.0296645425260067,-0.030302677303552628,-0.05440115928649902,0.05099097639322281,3.1429755687713623,,
2,-431.3880281690141,0.20000000298023224,1.608206868171692,1.6084474325180054,4,0.18927879631519318,0.19552776217460632,0.2036317139863968,0.1938716173171997,0.217690110206604,0.02063876949250698,-0.0296645425260067,-0.030302677303552628,-0.05440115928649902,0.05099097639322281,2.7717332243919373,,
3,-639.4522727272727,0.20000000298023224,1.608206868171692,1.6083282232284546,4,0.18927879631519318,0.19552776217460632,0.2036317139863968,0.1938716173171997,0.217690110206604,0.02063876949250698,-0.0296645425260067,-0.030302677303552628,-0.05440115928649902,0.05099097639322281,2.7191596318174294,,
4,-426.9477272727273,0.1989244967699051,1.5994890928268433,1.6043627262115479,4,0.2132761925458908,0.17564162611961365,0.18797141313552856,0.1733277440071106,0.24978311359882355,0.0006169397383928299,-0.05270852521061897,-0.06544674187898636,-0.07342085242271423,0.03261127322912216,2.6075034980420715,-0.2974806759092543,179.30516391330295
5,-417.5014084507043,0.19707702100276947,1.598244309425354,1.5954148769378662,4,0.2314503788948059,0.17605942487716675,0.16960914433002472,0.1814464032649994,0.24143469333648682,-0.03209942951798439,-0.10283374786376953,-0.1275327056646347,-0.11062231659889221,-0.020403485745191574,2.356925944064526,-0.24289450715196895,191.86591550137135
6,-855.6570422535209,0.19394685328006744,1.5835977792739868,1.5900577306747437,0,0.2501803934574127,0.1561736911535263,0.1396690309047699,0.21087588369846344,0.24310098588466644,-0.15451686084270477,-0.25605323910713196,-0.29245707392692566,-0.2242351770401001,-0.15524448454380035,2.272674682699604,-0.10334754285667046,173.38234381028164
7,-214.1095238095238,0.1935701072216034,1.5821003913879395,1.5779168605804443,0,0.24973736703395844,0.15429304540157318,0.13747163116931915,0.2151857614517212,0.24331225454807281,-0.17751950025558472,-0.28336429595947266,-0.32056424021720886,-0.24519850313663483,-0.18084433674812317,2.26214417219162,0.0344962505158037,176.7153106689453
8,-624.9904761904762,0.19161173701286316,1.5622196197509766,1.570056438446045,0,0.2769312560558319,0.13878515362739563,0.12014772742986679,0.23099307715892792,0.23314274847507477,-0.32963085174560547,-0.4616732895374298,-0.5054888725280762,-0.39927005767822266,-0.35305479168891907,2.066572659420517,0.17522687313832203,173.8872965686726
9,-908.1333333333337,0.18838459253311157,1.5239527225494385,1.5447049140930176,0,0.3054044544696808,0.10801336914300919,0.1045823022723198,0.2536723017692566,0.22832757234573364,-0.7860995531082153,-0.9773507118225098,-1.0025532245635986,-0.8476669192314148,-0.8348244428634644,1.9692950494911359,0.613153874874115,173.03492604131284
10,-1132.557042253521,0.1849578469991684,1.4783884286880493,1.5050671100616455,0,0.2978106141090393,0.08399996161460876,0.08101341128349304,0.2618551254272461,0.2753209173679352,-1.7285279035568237,-1.9572999477386475,-1.986765742301941,-1.7687641382217407,-1.7391040325164795,1.909563272066836,1.5666614849612397,169.3767773610241
11,-961.6136363636364,0.18235662579536438,1.4242658615112305,1.4565198421478271,4,0.2378690242767334,0.05531434342265129,0.07549412548542023,0.3035454750061035,0.32777702808380127,-2.927851915359497,-3.2085471153259277,-3.151526927947998,-2.8926758766174316,-2.8622682094573975,1.8643024134081463,2.9546154529549353,168.88471612264945
12,-372.45952380952383,0.1818653643131256,1.400691270828247,1.4303126335144043,4,0.2138243168592453,0.04692765697836876,0.07695221155881882,0.3052655756473541,0.35703030228614807,-3.241702079772949,-3.5165646076202393,-3.441842794418335,-3.1806910037994385,-3.1436004638671875,1.774574402305815,3.9930691851509943,159.47714148627387
13,-409.6428571428572,0.18115563690662384,1.3906655311584473,1.4132472276687622,4,0.18831975758075714,0.04660836607217789,0.07831171154975891,0.33488595485687256,0.3518742024898529,-3.738568067550659,-3.992521286010742,-3.9035327434539795,-3.644296884536743,-3.6213765144348145,1.838692793139705,4.433221887659143,172.4099804913556
14,-399.5886363636364,0.18064084649085999,1.3942774534225464,1.4056494235992432,4,0.1680750697851181,0.04856278747320175,0.0879930928349495,0.3304751515388489,0.3648938238620758,-4.143957614898682,-4.36831521987915,-4.264644145965576,-4.022157669067383,-3.995375871658325,2.2124703884124757,5.0120094299316404,168.55106658935546
15,-523.702380952381,0.1796964406967163,1.403664469718933,1.4066641330718994,4,0.13866911828517914,0.05929483473300934,0.10064437240362167,0.31393659114837646,0.3874550759792328,-4.938943386077881,-5.085876941680908,-4.994021415710449,-4.7869873046875,-4.744704723358154,2.0282926989926233,5.661365244123671,167.0371502770318
16,-395.8704225352112,0.1793418526649475,1.4033600091934204,1.4361224174499512,4,0.1218118816614151,0.06555032730102539,0.10586744546890259,0.313019335269928,0.39375102519989014,-5.25014591217041,-5.3641438484191895,-5.279149532318115,-5.086514472961426,-5.035825729370117,2.0559357771506677,6.37043336721567,168.82323749248798
17,-274.29014084507037,0.17906659841537476,1.4155347347259521,1.447689414024353,4,0.11497358977794647,0.07218605279922485,0.11632031202316284,0.2960833013057709,0.40043675899505615,-5.499904155731201,-5.590908527374268,-5.4958953857421875,-5.325709342956543,-5.269267559051514,1.8482216894626617,6.717680215835571,178.49476013183593
18,-228.81363636363636,0.1787843555212021,1.4153882265090942,1.4399588108062744,4,0.1043374240398407,0.07054133713245392,0.12731869518756866,0.30868420004844666,0.3891183137893677,-5.762320518493652,-5.823215484619141,-5.717023849487305,-5.5697102546691895,-5.516693592071533,1.9735963463783264,6.979038906097412,163.64071044921874
19,-341.40000000000003,0.17843258380889893,1.4502934217453003,1.4596267938613892,4,0.09519053250551224,0.08225884288549423,0.16164955496788025,0.28807738423347473,0.37282368540763855,-6.086338520050049,-6.103582859039307,-5.987386703491211,-5.874934673309326,-5.8331193923950195,1.9195038576920826,7.200108170509338,173.09419886271158
20,-173.56136363636364,0.17812760174274445,1.462957501411438,1.47135329246521,4,0.08528583496809006,0.09321295469999313,0.17418025434017181,0.29356494545936584,0.3537560701370239,-6.351068019866943,-6.3425726890563965,-6.226309776306152,-6.138238430023193,-6.097621917724609,2.1966034412384032,7.666556692123413,162.84515075683595
21,-292.5477272727273,0.1775103658437729,1.4976341724395752,1.506670355796814,4,0.0880127102136612,0.10696820914745331,0.19931454956531525,0.29259487986564636,0.3131096661090851,-6.85707426071167,-6.812901496887207,-6.699646949768066,-6.633541584014893,-6.6122822761535645,1.8806718305537575,8.18268128445274,165.09590711091695
22,-407.4957746478874,0.17610697448253632,1.5075974464416504,1.5082345008850098,4,0.08351706713438034,0.12803742289543152,0.2962336838245392,0.18894030153751373,0.3032715320587158,-8.013843536376953,-7.933819770812988,-7.775585651397705,-7.87322473526001,-7.777221202850342,1.8332860097289085,9.046115565299989,164.82309589385986
23,-262.57954545454544,0.17575550079345703,1.4805821180343628,1.5014021396636963,2,0.07692284882068634,0.12887442111968994,0.33409228920936584,0.15768812596797943,0.30242228507995605,-8.317361831665039,-8.229196548461914,-8.06183910369873,-8.200294494628906,-8.090389251708984,1.9576472163200378,9.7834041595459,168.7877342224121
24,-249.74545454545455,0.1751953810453415,1.443113923072815,1.4716267585754395,2,0.08149941265583038,0.1262875497341156,0.4067339599132538,0.1267084777355194,0.25877058506011963,-8.836406707763672,-8.762710571289062,-8.551916122436523,-8.783316612243652,-8.642864227294922,1.7816577518687529,10.432022094726562,159.15160773782168
25,-308.7136363636364,0.17475636303424835,1.3590614795684814,1.4006001949310303,2,0.08205791562795639,0.13154473900794983,0.49128881096839905,0.08562479168176651,0.20948372781276703,-9.35600757598877,-9.266636848449707,-9.032220840454102,-9.349666595458984,-9.183586120605469,1.9937238842248917,11.17321228981018,163.09744501113892
26,-303.3904761904762,0.17445236444473267,1.2424579858779907,1.3112252950668335,2,0.061619699001312256,0.131050243973732,0.5656108260154724,0.06318587809801102,0.17853333055973053,-9.87295150756836,-9.74677848815918,-9.494658470153809,-9.896279335021973,-9.707674980163574,1.9491933743158976,11.723073259989421,162.6905517578125
27,-162.1380281690141,0.17433083057403564,1.1887109279632568,1.2436778545379639,2,0.05923425406217575,0.13156166672706604,0.5984731912612915,0.05320446193218231,0.15752649307250977,-10.220848083496094,-10.103477478027344,-9.817887306213379,-10.273185729980469,-10.070571899414062,1.9612897157669067,12.324343013763428,163.6200164794922
28,-143.78863636363636,0.17427024245262146,1.0924925804138184,1.0901269912719727,2,0.060082003474235535,0.110977403819561,0.6542595028877258,0.04275472089648247,0.13192638754844666,-10.5675048828125,-10.453598976135254,-10.152113914489746,-10.651369094848633,-10.450944900512695,2.0035144209861757,12.542664813995362,161.06533508300782
29,-184.29047619047617,0.17426623404026031,0.9934082627296448,1.017491340637207,2,0.058607447892427444,0.10619375854730606,0.7029142379760742,0.03238959610462189,0.0998949185013771,-11.03553295135498,-10.940629959106445,-10.601408958435059,-11.164798736572266,-10.945229530334473,2.0007910545055685,13.005011778611403,150.830323439378
30,-155.2357142857143,0.17431682348251343,0.9215593338012695,0.9743565320968628,2,0.055997081100940704,0.09217295050621033,0.7347699999809265,0.02669147029519081,0.09036850929260254,-11.361466407775879,-11.294397354125977,-10.915520668029785,-11.529950141906738,-11.297934532165527,1.8076327085494994,13.551516744825575,153.48422495524088
31,-295.4545454545455,0.17454008758068085,0.9056629538536072,0.8732671737670898,2,0.07373661547899246,0.07657645642757416,0.7418652176856995,0.022324612364172935,0.08549709618091583,-12.023821830749512,-12.046504020690918,-11.619046211242676,-12.286694526672363,-12.011872291564941,1.9351122445530362,14.435924424065483,144.04046164618597
32,-185.89523809523808,0.17484191060066223,0.9463860988616943,0.9002711772918701,2,0.09512030333280563,0.06023798882961273,0.7174083590507507,0.018518222495913506,0.10871512442827225,-12.86135196685791,-12.944910049438477,-12.505379676818848,-13.199925422668457,-12.853611946105957,2.0727484623591104,15.085189637683687,151.37497347877138
33,-444.9704545454546,0.17510446906089783,0.9589542150497437,0.9918909668922424,2,0.10444528609514236,0.05672701820731163,0.7066421508789062,0.015300961211323738,0.11688461899757385,-13.751809120178223,-13.86393928527832,-13.415322303771973,-14.100383758544922,-13.738600730895996,2.0112768086520108,16.38834526425316,142.13139997209822
34,-151.98333333333332,0.1751999408006668,1.0013017654418945,0.9873539805412292,2,0.11574720591306686,0.058183684945106506,0.6844226121902466,0.0159609355032444,0.12568546831607819,-14.174235343933105,-14.295866966247559,-13.874460220336914,-14.561691284179688,-14.178672790527344,2.1256837844848633,17.023909282684325,146.43130645751953
35,-183.2450704225352,0.17526531219482422,1.1088132858276367,1.1418722867965698,2,0.1514834612607956,0.06964290887117386,0.6242677569389343,0.017500117421150208,0.13710571825504303,-14.646851539611816,-14.781759262084961,-14.402725219726562,-15.06838321685791,-14.670560836791992,1.9390821673653342,17.86173005537553,161.51824049516156
36,-408.9409090909091,0.1749071329832077,1.3650763034820557,1.256821870803833,2,0.26375812292099,0.11178955435752869,0.3912949562072754,0.017434153705835342,0.21572324633598328,-16.173160552978516,-16.334003448486328,-16.119342803955078,-16.70551872253418,-16.216243743896484,1.943063250359367,19.04922805112951,140.8061404508703
37,-1540.0591549295764,0.17390204966068268,0.5353317260742188,1.0551769733428955,0,0.8243499398231506,0.00737107265740633,0.00819530338048935,0.0012379566906020045,0.15884563326835632,-27.483644485473633,-28.301332473754883,-28.326292037963867,-28.709619522094727,-27.77859115600586,1.9460896629095077,26.753516844169578,137.6515089638868
38,-475.6136363636368,0.1819525808095932,0.26910802721977234,0.29887524247169495,0,0.9271909594535828,0.0008674651617184281,0.00034576267353259027,0.00019850954413414001,0.07139736413955688,-42.65835952758789,-43.931617736816406,-44.610137939453125,-43.92424774169922,-43.14588928222656,2.000237512290478,42.9922074167352,121.87028121948242
39,36.280952380952385,0.19189924001693726,0.008364054374396801,0.07522796839475632,0,0.9989637136459351,3.092983388341963e-05,5.694602350558853e-06,5.232023795542773e-06,0.0009944215416908264,-63.21773910522461,-64.82525634765625,-66.46050262451172,-64.81847381591797,-64.72884368896484,2.017060055732727,64.87177573310004,103.46039201755717
40,191.73802816901403,0.20203135907649994,0.00018338323570787907,0.0026506001595407724,0,0.9999852180480957,7.82504116614291e-07,1.0187519450255422e-07,1.0829428020997511e-07,1.3783043868897948e-05,-69.7771224975586,-84.04635620117188,-86.64032745361328,-82.96387481689453,-84.82075500488281,1.9517561656236648,84.80004932652766,68.78945716781233
41,85.60714285714292,0.21203581988811493,5.3465882956516e-05,0.00014361146895680577,0,0.9999961853027344,2.393964848579344e-07,2.891609085509117e-08,3.243820501097616e-08,3.5872453736374155e-06,-59.85303497314453,-88.92015838623047,-93.65198516845703,-88.75113677978516,-92.62358856201172,1.9444487848877907,83.14554126739502,50.063355360031125
42,150.90952380952376,0.2220522165298462,2.5459969037910923e-05,6.247920100577176e-05,0,0.9999983310699463,1.1808420907755135e-07,1.371787128334745e-08,1.5921784779493464e-08,1.6044687072280794e-06,-51.74140548706055,-93.34896850585938,-100.71024322509766,-94.08065032958984,-100.60237121582031,1.9277090549468994,70.3501371383667,43.83224977493286
43,77.59761904761903,0.23219680786132812,1.4324106814456172e-05,3.0471197533188388e-05,0,0.9999990463256836,6.781683481449363e-08,7.662681156261897e-09,9.136876144566486e-09,8.569209626330121e-07,-45.82594299316406,-99.61897277832031,-109.75493621826172,-101.43281555175781,-111.4106674194336,1.9991539314389228,60.23599760055542,42.78808307170868
44,-68.56136363636361,0.24254710972309113,8.510228326485958e-06,2.981977741001174e-05,0,0.9999995231628418,4.161302413763224e-08,4.597433100883563e-09,5.615782505685729e-09,4.931060288981826e-07,-41.43144226074219,-107.04252624511719,-119.67288208007812,-110.27535247802734,-124.17884063720703,1.938554167151451,51.982483825683595,42.07118829727173
45,135.00000000000003,0.25299882888793945,5.8983541748602875e-06,1.4083870155445766e-05,0,0.9999996423721313,2.918792851858143e-08,3.1772382502737173e-09,3.949855553742054e-09,3.299072943718784e-07,-34.17645263671875,-108.54942321777344,-124.21366119384766,-113.9580078125,-131.44036865234375,1.922019245326519,44.606667068403986,40.577124305182906
46,-86.11901408450706,0.26385971903800964,4.291899131203536e-06,1.8046381228487007e-05,0,0.9999997615814209,2.1753399082058422e-08,2.3425255069042805e-09,2.955976130536442e-09,2.3530759563072934e-07,-27.1980037689209,-111.13473510742188,-127.01758575439453,-118.4511489868164,-138.6590118408203,1.987195805311203,34.522751621265506,38.16176472476978
47,52.95714285714276,0.2751193046569824,3.1493327696807683e-06,9.485176633461379e-06,0,0.9999998807907104,1.6564621674319824e-08,1.7686494491186977e-09,2.263570220151223e-09,1.718858726462713e-07,-21.402904510498047,-111.78427124023438,-129.01734924316406,-120.14058685302734,-143.2125244140625,1.8826798874139785,27.349571571350097,39.161112656593325
48,185.1619718309859,0.28675732016563416,2.541745061535039e-06,7.5901962190982886e-06,0,0.9999998807907104,1.3459571235330259e-08,1.4298503492327086e-09,1.8492488651489225e-09,1.3502686613264814e-07,-15.828057289123535,-110.52445983886719,-128.07090759277344,-119.2618637084961,-144.38905334472656,1.9463131335377692,19.719298830032347,36.561190028190616
49,51.02500000000005,0.2987425923347473,2.0666964246629504e-06,7.007649401202798e-06,0,0.9999998807907104,1.0987142751162082e-08,1.1622561801871711e-09,1.5186342183781676e-09,1.0675832129436458e-07,-11.253606796264648,-110.82017517089844,-127.56462860107422,-118.84800720214844,-146.46343994140625,2.004556828439236,13.713010433331206,36.77371327002444
50,-120.00714285714297,0.31122398376464844,1.8017108232015744e-06,6.574207873200066e-06,0,0.9999998807907104,9.597387773396804e-09,1.0117906512618902e-09,1.3318700586850696e-09,9.122487654167344e-08,-5.199555397033691,-97.80963897705078,-115.12865447998047,-106.88325500488281,-133.102294921875,1.961013324558735,7.352853276729584,33.17226642131806
51,4.288095238095188,0.32416924834251404,1.6088620213849936e-06,6.266312084335368e-06,0,0.9999998807907104,8.562722086935537e-09,9.00897856315197e-10,1.1923968479266023e-09,8.0064808116731e-08,1.3215402364730835,-81.89173889160156,-98.9946517944336,-91.52649688720703,-116.18741607666016,1.9765413588285445,1.7488126826431836,29.31674443721771
52,165.0598591549296,0.3376050293445587,1.453005552320974e-06,6.3096963458519895e-06,0,0.9999998807907104,7.734387352797967e-09,8.123750561139786e-10,1.0807702510717832e-09,7.111067645837466e-08,5.652632713317871,-71.7239990234375,-89.1224365234375,-81.9568099975586,-105.5759506225586,1.915787654519081,-3.117420272231102,28.7366615152359
53,312.9547619047617,0.3514865040779114,1.3407816368271597e-06,1.8083458144246833e-06,0,0.9999998807907104,7.163925896946921e-09,7.522834022388736e-10,1.0050204002354235e-09,6.46707363216592e-08,9.71031665802002,-61.71371841430664,-79.2703628540039,-71.90782165527344,-94.34489440917969,1.8648493123054504,-7.0950654068184855,32.19095445757535
54,218.46363636363637,0.3659047782421112,1.1321026249788702e-06,2.287657935085008e-06,0,1.0,6.719778955499578e-09,7.059504647521919e-10,9.464624639576869e-10,5.955078208330633e-08,13.697811126708984,-52.98321533203125,-70.42168426513672,-63.427852630615234,-85.42969512939453,1.9067606109380721,-9.969046719709233,30.93406161111803
55,32.4238095238095,0.3809635043144226,1.0760002169263316e-06,4.035013262182474e-06,0,1.0,6.467576696422839e-09,6.810900732290293e-10,9.154096924923749e-10,5.631394373040166e-08,20.048948287963867,-44.82659912109375,-62.38279724121094,-56.417179107666016,-78.78807830810547,1.937250207066536,-13.49743174791336,30.514263026714325
56,39.221428571428554,0.3966175615787506,1.0230303360003745e-06,4.148625066591194e-06,0,1.0,6.238437322281243e-09,6.585040845941137e-10,8.871711143498828e-10,5.325649965470802e-08,22.974653244018555,-38.43750762939453,-56.225746154785156,-49.88608932495117,-72.40706634521484,1.933729871213436,-16.67330201625824,32.0532134103775
57,79.24647887323944,0.41289442777633667,9.728732948133256e-07,4.875385911873309e-06,0,1.0,6.017300879790355e-09,6.370740601724378e-10,8.604598145112163e-10,5.037638572957803e-08,26.633800506591797,-32.09834671020508,-49.76964569091797,-43.19151306152344,-66.25078582763672,1.9019166642427445,-19.134990072250368,30.924473922252655
58,47.96428571428576,0.42982205748558044,9.360297212879232e-07,3.304004394522053e-06,0,1.0,5.865456564890792e-09,6.226985593826839e-10,8.425930508870749e-10,4.8252005058202485e-08,27.188323974609375,-25.691551208496094,-42.28052520751953,-36.4316291809082,-59.311431884765625,1.9184548884630204,-20.600986499786377,30.159418323040008
59,93.08863636363637,0.44742926955223083,9.002516208056477e-07,2.7987812245555688e-06,0,1.0,5.713062023460225e-09,6.080870251778947e-10,8.242495574961595e-10,4.620205018568413e-08,29.56334114074707,-18.49683380126953,-34.08161926269531,-29.557863235473633,-51.921234130859375,1.8608925780653953,-21.151951966285704,25.589733691215514
60,144.92954545454546,0.46574509143829346,8.716932597963023e-07,1.8592202195577556e-06,0,1.0,5.608859154904167e-09,5.985681950093635e-10,8.125502493072645e-10,4.4544680832814265e-08,30.4838924407959,-13.676163673400879,-27.907543182373047,-23.44892120361328,-46.283634185791016,1.9566487807035446,-23.72853009223938,27.03431135416031
61,189.39318181818186,0.48479974269866943,8.458491151941416e-07,1.8758129272100632e-06,0,1.0,5.521943791109152e-09,5.90969828628829e-10,8.036875054351356e-10,4.303680256612097e-08,31.814674377441406,-8.974327087402344,-22.67103385925293,-17.50763511657715,-41.46934127807617,1.9262403777241708,-25.973543014526367,27.286563897132872
62,-64.39999999999996,0.5046258568763733,8.244051059591584e-07,3.2155990083992947e-06,0,1.0,5.45622702574633e-09,5.859762119975187e-10,7.980326399703586e-10,4.1777589387947955e-08,32.948944091796875,-4.913276195526123,-18.857391357421875,-13.540281295776367,-37.737022399902344,1.958377439379692,-28.276236000061036,28.454739418029785
63,-19.793181818181786,0.525149405002594,7.948326015139173e-07,2.7448782020655926e-06,0,1.0,5.362576604994729e-09,5.780116385523115e-10,7.88509646465485e-10,4.0051407523833404e-08,34.450138092041016,-3.647346258163452,-16.997581481933594,-12.025444030761719,-37.207923889160156,1.8569758397340774,-31.478244819832806,35.40098045579153
64,-30.50909090909081,0.5466107726097107,7.700936066612485e-07,3.472356411293731e-06,0,1.0,5.2839910225088715e-09,5.714366757558764e-10,7.807962054684481e-10,3.861069686195151e-08,35.324798583984375,0.1222979873418808,-12.342493057250977,-7.531939506530762,-32.731285095214844,1.9060721224546433,-33.74608332633972,27.66584359407425
65,138.56190476190477,0.5688289999961853,7.443144340868457e-07,2.349867827433627e-06,0,1.0,5.201980624036651e-09,5.645509060236975e-10,7.728043760479864e-10,3.71129935672343e-08,35.61554718017578,1.6887853145599365,-10.400130271911621,-5.459420680999756,-31.714797973632812,1.9094110310077668,-35.68357722603496,36.24313910642461
66,95.92816901408452,0.5919463634490967,7.201843459370139e-07,3.6793958315683994e-06,0,1.0,5.1231876518897934e-09,5.579258166577006e-10,7.650665101444076e-10,3.5717093282983114e-08,36.96512222290039,4.493369102478027,-7.232449531555176,-2.0383965969085693,-28.925012588500977,1.9239018186926842,-37.70683809980076,29.547549044067537
67,282.3272727272726,0.6159992814064026,6.989371286181267e-07,1.6670159084242187e-06,0,1.0,5.052502416447169e-09,5.518245305147218e-10,7.580333583057097e-10,3.4492639855443485e-08,37.097896575927734,7.598018169403076,-4.01431131362915,0.90614914894104,-25.931407928466797,1.9208388939499854,-39.77460132771401,27.271515886987274
68,354.5090909090908,0.6410261392593384,6.761034114788345e-07,1.512471612841182e-06,0,1.0,4.9823465353426855e-09,5.454933726944944e-10,7.503890286919557e-10,3.3173144231568585e-08,38.23488998413086,9.423751831054688,-2.327446460723877,2.1580100059509277,-25.604902267456055,1.94893573731184,-40.93629352052008,33.70791153692121
69,157.5159090909091,0.6672000288963318,6.549217346218938e-07,2.3479319679609034e-06,0,1.0,4.912779960619673e-09,5.39199906945953e-10,7.431476545249893e-10,3.195741626882409e-08,39.84370040893555,12.311720848083496,0.677249550819397,5.498415946960449,-22.898820877075195,1.895527970790863,-43.26856388092041,25.861464624404906
70,-135.9568181818181,0.6944412589073181,6.356852395583701e-07,3.0429901016759686e-06,0,1.0,4.84988005311493e-09,5.33374622246896e-10,7.363750165190197e-10,3.085572686245541e-08,42.278587341308594,15.893349647521973,4.800407409667969,9.51024055480957,-18.91277503967285,1.9607706874608994,-46.13338796615601,22.31730928659439
71,103.85845070422533,0.7227910161018372,6.122411377873505e-07,3.1627307635062607e-06,0,1.0,4.775135842294276e-09,5.260547553120887e-10,7.276931834887534e-10,2.95148243623089e-08,43.277069091796875,18.09391212463379,7.5021820068359375,12.04884147644043,-17.22297477722168,1.9237343135476113,-48.19187620162964,30.537476301193237
72,296.7522727272728,0.7522981762886047,5.910568461331422e-07,1.247218506250647e-06,0,1.0,4.704171718827865e-09,5.19354115269266e-10,7.196695461786362e-10,2.831021816973589e-08,43.758792877197266,19.64260482788086,8.764752388000488,13.312911987304688,-16.5102596282959,1.932103827893734,-49.13296569824219,30.594717144966125
73,19.981818181818213,0.7830073237419128,5.685889163942193e-07,2.372456719967886e-06,0,1.0,4.629827188296076e-09,5.120732726737742e-10,7.112186950486432e-10,2.7034984029228326e-08,44.2198600769043,21.02716827392578,9.817002296447754,14.435341835021973,-15.782672882080078,1.9645648059248924,-50.7674298286438,31.86390198945999
74,233.01904761904763,0.8148055672645569,5.47690945040813e-07,1.7871270756586455e-06,0,1.0,4.562710653743807e-09,5.051430940206103e-10,7.030547810593646e-10,2.5850255269688205e-08,44.68590545654297,22.417688369750977,11.167197227478027,16.38813591003418,-14.756675720214844,1.9747857028245925,-51.24574042085427,28.551763273363736
